exp	round_num	agentid	currname	saidbefore	heardbefore	denovo	saidsofar	heardsofar
CB2015-73	10	648	john	1	1	0	['na', 'todd', 'todd', 'todd', 'ryan', 'brian', 'todd', 'john', 'ryan', 'todd']	['paul', 'ryan', 'ryan', 'john', 'ryan', 'john', 'john', 'john', 'ryan', 'john']
CB2015-73	13	648	ryan	1	1	0	['na', 'todd', 'todd', 'todd', 'ryan', 'brian', 'todd', 'john', 'ryan', 'todd', 'john', 'john', 'john']	['paul', 'ryan', 'ryan', 'john', 'ryan', 'john', 'john', 'john', 'ryan', 'john', 'ryan', 'ryan', 'john']
CB2015-73	15	648	john	1	1	0	['na', 'todd', 'todd', 'todd', 'ryan', 'brian', 'todd', 'john', 'ryan', 'todd', 'john', 'john', 'john', 'ryan', 'ryan']	['paul', 'ryan', 'ryan', 'john', 'ryan', 'john', 'john', 'john', 'ryan', 'john', 'ryan', 'ryan', 'john', 'john', 'john']
CB2015-73	16	648	ryan	1	1	0	['na', 'todd', 'todd', 'todd', 'ryan', 'brian', 'todd', 'john', 'ryan', 'todd', 'john', 'john', 'john', 'ryan', 'ryan', 'john']	['paul', 'ryan', 'ryan', 'john', 'ryan', 'john', 'john', 'john', 'ryan', 'john', 'ryan', 'ryan', 'john', 'john', 'john', 'ryan']
CB2015-73	17	648	john	1	1	0	['na', 'todd', 'todd', 'todd', 'ryan', 'brian', 'todd', 'john', 'ryan', 'todd', 'john', 'john', 'john', 'ryan', 'ryan', 'john', 'ryan']	['paul', 'ryan', 'ryan', 'john', 'ryan', 'john', 'john', 'john', 'ryan', 'john', 'ryan', 'ryan', 'john', 'john', 'john', 'ryan', 'ryan']
CB2015-73	18	648	ryan	1	1	0	['na', 'todd', 'todd', 'todd', 'ryan', 'brian', 'todd', 'john', 'ryan', 'todd', 'john', 'john', 'john', 'ryan', 'ryan', 'john', 'ryan', 'john']	['paul', 'ryan', 'ryan', 'john', 'ryan', 'john', 'john', 'john', 'ryan', 'john', 'ryan', 'ryan', 'john', 'john', 'john', 'ryan', 'ryan', 'ryan']
CB2015-73	19	648	john	1	1	0	['na', 'todd', 'todd', 'todd', 'ryan', 'brian', 'todd', 'john', 'ryan', 'todd', 'john', 'john', 'john', 'ryan', 'ryan', 'john', 'ryan', 'john', 'ryan']	['paul', 'ryan', 'ryan', 'john', 'ryan', 'john', 'john', 'john', 'ryan', 'john', 'ryan', 'ryan', 'john', 'john', 'john', 'ryan', 'ryan', 'ryan', 'ryan']
CB2015-73	20	648	ryan	1	1	0	['na', 'todd', 'todd', 'todd', 'ryan', 'brian', 'todd', 'john', 'ryan', 'todd', 'john', 'john', 'john', 'ryan', 'ryan', 'john', 'ryan', 'john', 'ryan', 'john']	['paul', 'ryan', 'ryan', 'john', 'ryan', 'john', 'john', 'john', 'ryan', 'john', 'ryan', 'ryan', 'john', 'john', 'john', 'ryan', 'ryan', 'ryan', 'ryan', 'ryan']
CB2015-73	21	648	john	1	1	0	['na', 'todd', 'todd', 'todd', 'ryan', 'brian', 'todd', 'john', 'ryan', 'todd', 'john', 'john', 'john', 'ryan', 'ryan', 'john', 'ryan', 'john', 'ryan', 'john', 'ryan']	['paul', 'ryan', 'ryan', 'john', 'ryan', 'john', 'john', 'john', 'ryan', 'john', 'ryan', 'ryan', 'john', 'john', 'john', 'ryan', 'ryan', 'ryan', 'ryan', 'ryan', 'ryan']
CB2015-73	22	648	ryan	1	1	0	['na', 'todd', 'todd', 'todd', 'ryan', 'brian', 'todd', 'john', 'ryan', 'todd', 'john', 'john', 'john', 'ryan', 'ryan', 'john', 'ryan', 'john', 'ryan', 'john', 'ryan', 'john']	['paul', 'ryan', 'ryan', 'john', 'ryan', 'john', 'john', 'john', 'ryan', 'john', 'ryan', 'ryan', 'john', 'john', 'john', 'ryan', 'ryan', 'ryan', 'ryan', 'ryan', 'ryan', 'ryan']
CB2015-73	28	648	john	1	1	0	['na', 'todd', 'todd', 'todd', 'ryan', 'brian', 'todd', 'john', 'ryan', 'todd', 'john', 'john', 'john', 'ryan', 'ryan', 'john', 'ryan', 'john', 'ryan', 'john', 'ryan', 'john', 'ryan', 'ryan', 'ryan', 'ryan', 'ryan', 'ryan']	['paul', 'ryan', 'ryan', 'john', 'ryan', 'john', 'john', 'john', 'ryan', 'john', 'ryan', 'ryan', 'john', 'john', 'john', 'ryan', 'ryan', 'ryan', 'ryan', 'ryan', 'ryan', 'ryan', 'ryan', 'ryan', 'ryan', 'ryan', 'ryan', 'john']
CB2015-73	2	647	john	0	1	0	['paul', 'paul']	['na', 'john']
CB2015-73	16	647	todd	0	1	0	['paul', 'paul', 'john', 'john', 'john', 'john', 'john', 'john', 'john', 'john', 'john', 'john', 'john', 'john', 'john', 'john']	['na', 'john', 'john', 'john', 'john', 'john', 'john', 'john', 'john', 'john', 'todd', 'john', 'todd', 'john', 'todd', 'john']
CB2015-73	17	647	john	1	1	0	['paul', 'paul', 'john', 'john', 'john', 'john', 'john', 'john', 'john', 'john', 'john', 'john', 'john', 'john', 'john', 'john', 'todd']	['na', 'john', 'john', 'john', 'john', 'john', 'john', 'john', 'john', 'john', 'todd', 'john', 'todd', 'john', 'todd', 'john', 'ryan']
CB2015-73	1	680	luke	0	0	1	['kevin']	['na']
CB2015-73	2	680	michael	0	0	1	['kevin', 'luke']	['na', 'robert']
CB2015-73	3	680	brendan	0	0	1	['kevin', 'luke', 'michael']	['na', 'robert', 'na']
CB2015-73	4	680	michael	1	0	0	['kevin', 'luke', 'michael', 'brendan']	['na', 'robert', 'na', 'stvhght']
CB2015-73	7	680	patrick	0	1	0	['kevin', 'luke', 'michael', 'brendan', 'michael', 'michael', 'michael']	['na', 'robert', 'na', 'stvhght', 'na', 'jy1024', 'patrick']
CB2015-73	20	679	patrick	0	1	0	['na', 'na', 'na', 'na', 'na', 'na', 'na', 'na', 'na', 'na', 'na', 'na', 'na', 'na', 'na', 'na', 'na', 'na', 'na', 'na']	['kevin', 'michael', 'luke', 'michael', 'patrick', 'john', 'patrick', 'john', 'john', 'john', 'john', 'patrick', 'patrick', 'john', 'patrick', 'john', 'john', 'john', 'patrick', 'patrick']
CB2015-73	22	679	john	0	1	0	['na', 'na', 'na', 'na', 'na', 'na', 'na', 'na', 'na', 'na', 'na', 'na', 'na', 'na', 'na', 'na', 'na', 'na', 'na', 'na', 'patrick', 'patrick']	['kevin', 'michael', 'luke', 'michael', 'patrick', 'john', 'patrick', 'john', 'john', 'john', 'john', 'patrick', 'patrick', 'john', 'patrick', 'john', 'john', 'john', 'patrick', 'patrick', 'john', 'john']
CB2015-73	1	683	shawn	0	0	1	['na']	['patrick']
CB2015-73	2	683	patrick	0	1	0	['na', 'shawn']	['patrick', 'draco malfoy']
CB2015-73	17	683	na	1	0	0	['na', 'shawn', 'patrick', 'patrick', 'patrick', 'patrick', 'patrick', 'patrick', 'patrick', 'patrick', 'patrick', 'patrick', 'patrick', 'patrick', 'patrick', 'patrick', 'patrick']	['patrick', 'draco malfoy', 'john', 'patrick', 'colin', 'patrick', 'patrick', 'patrick', 'patrick', 'patrick', 'patrick', 'patrick', 'patrick', 'patrick', 'patrick', 'patrick', 'patrick']
CB2015-73	18	683	patrick	1	1	0	['na', 'shawn', 'patrick', 'patrick', 'patrick', 'patrick', 'patrick', 'patrick', 'patrick', 'patrick', 'patrick', 'patrick', 'patrick', 'patrick', 'patrick', 'patrick', 'patrick', 'na']	['patrick', 'draco malfoy', 'john', 'patrick', 'colin', 'patrick', 'patrick', 'patrick', 'patrick', 'patrick', 'patrick', 'patrick', 'patrick', 'patrick', 'patrick', 'patrick', 'patrick', 'na']
CB2015-73	1	681	draco malfoy	0	0	1	['patrick']	['na']
CB2015-73	2	681	john	0	0	1	['patrick', 'draco malfoy']	['na', 'shawn']
CB2015-73	3	681	patrick	1	1	0	['patrick', 'draco malfoy', 'john']	['na', 'shawn', 'patrick']
CB2015-73	30	681	na	0	1	0	['patrick', 'draco malfoy', 'john', 'patrick', 'patrick', 'patrick', 'patrick', 'patrick', 'patrick', 'patrick', 'patrick', 'patrick', 'patrick', 'patrick', 'patrick', 'patrick', 'patrick', 'patrick', 'patrick', 'patrick', 'patrick', 'patrick', 'patrick', 'patrick', 'patrick', 'patrick', 'patrick', 'patrick', 'patrick', 'patrick']	['na', 'shawn', 'patrick', 'patrick', 'na', 'na', 'patrick', 'michael', 'na', 'patrick', 'patrick', 'patrick', 'patrick', 'patrick', 'patrick', 'patrick', 'patrick', 'patrick', 'patrick', 'na', 'patrick', 'patrick', 'na', 'patrick', 'patrick', 'patrick', 'patrick', 'patrick', 'patrick', 'patrick']
CB2015-73	31	681	patrick	1	1	0	['patrick', 'draco malfoy', 'john', 'patrick', 'patrick', 'patrick', 'patrick', 'patrick', 'patrick', 'patrick', 'patrick', 'patrick', 'patrick', 'patrick', 'patrick', 'patrick', 'patrick', 'patrick', 'patrick', 'patrick', 'patrick', 'patrick', 'patrick', 'patrick', 'patrick', 'patrick', 'patrick', 'patrick', 'patrick', 'patrick', 'na']	['na', 'shawn', 'patrick', 'patrick', 'na', 'na', 'patrick', 'michael', 'na', 'patrick', 'patrick', 'patrick', 'patrick', 'patrick', 'patrick', 'patrick', 'patrick', 'patrick', 'patrick', 'na', 'patrick', 'patrick', 'na', 'patrick', 'patrick', 'patrick', 'patrick', 'patrick', 'patrick', 'patrick', 'john']
CB2015-73	1	671	mark	0	1	0	['john']	['mark']
CB2015-73	2	671	john	1	1	0	['john', 'mark']	['mark', 'john']
CB2015-73	5	671	steve	0	1	0	['john', 'mark', 'john', 'john', 'john']	['mark', 'john', 'john', 'steve', 'steve']
CB2015-73	7	671	john	1	1	0	['john', 'mark', 'john', 'john', 'john', 'steve', 'steve']	['mark', 'john', 'john', 'steve', 'steve', 'steve', 'john']
CB2015-73	9	671	steve	1	1	0	['john', 'mark', 'john', 'john', 'john', 'steve', 'steve', 'john', 'john']	['mark', 'john', 'john', 'steve', 'steve', 'steve', 'john', 'kevin', 'steve']
CB2015-73	14	671	sean	0	1	0	['john', 'mark', 'john', 'john', 'john', 'steve', 'steve', 'john', 'john', 'steve', 'steve', 'steve', 'steve', 'steve']	['mark', 'john', 'john', 'steve', 'steve', 'steve', 'john', 'kevin', 'steve', 'john', 'steve', 'sean', 'sean', 'sean']
CB2015-73	16	671	kevin	0	1	0	['john', 'mark', 'john', 'john', 'john', 'steve', 'steve', 'john', 'john', 'steve', 'steve', 'steve', 'steve', 'steve', 'sean', 'sean']	['mark', 'john', 'john', 'steve', 'steve', 'steve', 'john', 'kevin', 'steve', 'john', 'steve', 'sean', 'sean', 'sean', 'kevin', 'kevin']
CB2015-73	19	671	sean	1	1	0	['john', 'mark', 'john', 'john', 'john', 'steve', 'steve', 'john', 'john', 'steve', 'steve', 'steve', 'steve', 'steve', 'sean', 'sean', 'kevin', 'kevin', 'kevin']	['mark', 'john', 'john', 'steve', 'steve', 'steve', 'john', 'kevin', 'steve', 'john', 'steve', 'sean', 'sean', 'sean', 'kevin', 'kevin', 'steve', 'steve', 'sean']
CB2015-73	22	671	steve	1	1	0	['john', 'mark', 'john', 'john', 'john', 'steve', 'steve', 'john', 'john', 'steve', 'steve', 'steve', 'steve', 'steve', 'sean', 'sean', 'kevin', 'kevin', 'kevin', 'sean', 'sean', 'sean']	['mark', 'john', 'john', 'steve', 'steve', 'steve', 'john', 'kevin', 'steve', 'john', 'steve', 'sean', 'sean', 'sean', 'kevin', 'kevin', 'steve', 'steve', 'sean', 'sean', 'sean', 'steve']
CB2015-73	24	671	kevin	1	1	0	['john', 'mark', 'john', 'john', 'john', 'steve', 'steve', 'john', 'john', 'steve', 'steve', 'steve', 'steve', 'steve', 'sean', 'sean', 'kevin', 'kevin', 'kevin', 'sean', 'sean', 'sean', 'steve', 'steve']	['mark', 'john', 'john', 'steve', 'steve', 'steve', 'john', 'kevin', 'steve', 'john', 'steve', 'sean', 'sean', 'sean', 'kevin', 'kevin', 'steve', 'steve', 'sean', 'sean', 'sean', 'steve', 'steve', 'kevin']
CB2015-73	25	671	steve	1	1	0	['john', 'mark', 'john', 'john', 'john', 'steve', 'steve', 'john', 'john', 'steve', 'steve', 'steve', 'steve', 'steve', 'sean', 'sean', 'kevin', 'kevin', 'kevin', 'sean', 'sean', 'sean', 'steve', 'steve', 'kevin']	['mark', 'john', 'john', 'steve', 'steve', 'steve', 'john', 'kevin', 'steve', 'john', 'steve', 'sean', 'sean', 'sean', 'kevin', 'kevin', 'steve', 'steve', 'sean', 'sean', 'sean', 'steve', 'steve', 'kevin', 'steve']
CB2015-73	26	671	kevin	1	1	0	['john', 'mark', 'john', 'john', 'john', 'steve', 'steve', 'john', 'john', 'steve', 'steve', 'steve', 'steve', 'steve', 'sean', 'sean', 'kevin', 'kevin', 'kevin', 'sean', 'sean', 'sean', 'steve', 'steve', 'kevin', 'steve']	['mark', 'john', 'john', 'steve', 'steve', 'steve', 'john', 'kevin', 'steve', 'john', 'steve', 'sean', 'sean', 'sean', 'kevin', 'kevin', 'steve', 'steve', 'sean', 'sean', 'sean', 'steve', 'steve', 'kevin', 'steve', 'kevin']
CB2015-73	27	671	steve	1	1	0	['john', 'mark', 'john', 'john', 'john', 'steve', 'steve', 'john', 'john', 'steve', 'steve', 'steve', 'steve', 'steve', 'sean', 'sean', 'kevin', 'kevin', 'kevin', 'sean', 'sean', 'sean', 'steve', 'steve', 'kevin', 'steve', 'kevin']	['mark', 'john', 'john', 'steve', 'steve', 'steve', 'john', 'kevin', 'steve', 'john', 'steve', 'sean', 'sean', 'sean', 'kevin', 'kevin', 'steve', 'steve', 'sean', 'sean', 'sean', 'steve', 'steve', 'kevin', 'steve', 'kevin', 'steve']
CB2015-73	28	671	kevin	1	1	0	['john', 'mark', 'john', 'john', 'john', 'steve', 'steve', 'john', 'john', 'steve', 'steve', 'steve', 'steve', 'steve', 'sean', 'sean', 'kevin', 'kevin', 'kevin', 'sean', 'sean', 'sean', 'steve', 'steve', 'kevin', 'steve', 'kevin', 'steve']	['mark', 'john', 'john', 'steve', 'steve', 'steve', 'john', 'kevin', 'steve', 'john', 'steve', 'sean', 'sean', 'sean', 'kevin', 'kevin', 'steve', 'steve', 'sean', 'sean', 'sean', 'steve', 'steve', 'kevin', 'steve', 'kevin', 'steve', 'sean']
CB2015-73	30	671	steve	1	1	0	['john', 'mark', 'john', 'john', 'john', 'steve', 'steve', 'john', 'john', 'steve', 'steve', 'steve', 'steve', 'steve', 'sean', 'sean', 'kevin', 'kevin', 'kevin', 'sean', 'sean', 'sean', 'steve', 'steve', 'kevin', 'steve', 'kevin', 'steve', 'kevin', 'kevin']	['mark', 'john', 'john', 'steve', 'steve', 'steve', 'john', 'kevin', 'steve', 'john', 'steve', 'sean', 'sean', 'sean', 'kevin', 'kevin', 'steve', 'steve', 'sean', 'sean', 'sean', 'steve', 'steve', 'kevin', 'steve', 'kevin', 'steve', 'sean', 'kevin', 'steve']
CB2015-73	31	671	kevin	1	1	0	['john', 'mark', 'john', 'john', 'john', 'steve', 'steve', 'john', 'john', 'steve', 'steve', 'steve', 'steve', 'steve', 'sean', 'sean', 'kevin', 'kevin', 'kevin', 'sean', 'sean', 'sean', 'steve', 'steve', 'kevin', 'steve', 'kevin', 'steve', 'kevin', 'kevin', 'steve']	['mark', 'john', 'john', 'steve', 'steve', 'steve', 'john', 'kevin', 'steve', 'john', 'steve', 'sean', 'sean', 'sean', 'kevin', 'kevin', 'steve', 'steve', 'sean', 'sean', 'sean', 'steve', 'steve', 'kevin', 'steve', 'kevin', 'steve', 'sean', 'kevin', 'steve', 'kevin']
CB2015-73	1	673	john	0	1	0	['mark']	['john']
CB2015-73	17	673	na	0	0	1	['mark', 'john', 'john', 'john', 'john', 'john', 'john', 'john', 'john', 'john', 'john', 'john', 'john', 'john', 'john', 'john', 'john']	['john', 'mark', 'john', 'calvin', 'john', 'john', 'john', 'steve', 'steve', 'john', 'steve', 'john', 'john', 'john', 'john', 'john', 'steve']
CB2015-73	18	673	john	1	1	0	['mark', 'john', 'john', 'john', 'john', 'john', 'john', 'john', 'john', 'john', 'john', 'john', 'john', 'john', 'john', 'john', 'john', 'na']	['john', 'mark', 'john', 'calvin', 'john', 'john', 'john', 'steve', 'steve', 'john', 'steve', 'john', 'john', 'john', 'john', 'john', 'steve', 'na']
CB2015-73	23	673	steve	0	1	0	['mark', 'john', 'john', 'john', 'john', 'john', 'john', 'john', 'john', 'john', 'john', 'john', 'john', 'john', 'john', 'john', 'john', 'na', 'john', 'john', 'john', 'john', 'john']	['john', 'mark', 'john', 'calvin', 'john', 'john', 'john', 'steve', 'steve', 'john', 'steve', 'john', 'john', 'john', 'john', 'john', 'steve', 'na', 'steve', 'john', 'steve', 'steve', 'steve']
CB2015-73	2	652	sean	0	1	0	['ryan', 'ryan']	['mark', 'sean']
CB2015-73	3	652	ryan	1	1	0	['ryan', 'ryan', 'sean']	['mark', 'sean', 'ryan']
CB2015-73	10	652	eric	0	1	0	['ryan', 'ryan', 'sean', 'ryan', 'ryan', 'ryan', 'ryan', 'ryan', 'ryan', 'ryan']	['mark', 'sean', 'ryan', 'na', 'ryan', 'ryan', 'joe', 'ryan', 'eric', 'eric']
CB2015-73	11	652	ryan	1	1	0	['ryan', 'ryan', 'sean', 'ryan', 'ryan', 'ryan', 'ryan', 'ryan', 'ryan', 'ryan', 'eric']	['mark', 'sean', 'ryan', 'na', 'ryan', 'ryan', 'joe', 'ryan', 'eric', 'eric', 'ryan']
CB2015-73	1	650	ryan	0	1	0	['mark']	['ryan']
CB2015-73	2	665	john	0	1	0	['rod', 'rod']	['na', 'john']
CB2015-73	1	686	sean	0	1	0	['na']	['sean']
CB2015-73	3	686	harry	0	0	1	['na', 'sean', 'sean']	['sean', 'steven', 'josh']
CB2015-73	6	686	colin	0	1	0	['na', 'sean', 'sean', 'harry', 'harry', 'harry']	['sean', 'steven', 'josh', 'matt', 'colin', 'colin']
CB2015-73	8	686	harry	1	0	0	['na', 'sean', 'sean', 'harry', 'harry', 'harry', 'colin', 'colin']	['sean', 'steven', 'josh', 'matt', 'colin', 'colin', 'cash', 'patrick']
CB2015-73	9	686	colin	1	1	0	['na', 'sean', 'sean', 'harry', 'harry', 'harry', 'colin', 'colin', 'harry']	['sean', 'steven', 'josh', 'matt', 'colin', 'colin', 'cash', 'patrick', 'turtle']
CB2015-73	11	686	na	1	0	0	['na', 'sean', 'sean', 'harry', 'harry', 'harry', 'colin', 'colin', 'harry', 'colin', 'colin']	['sean', 'steven', 'josh', 'matt', 'colin', 'colin', 'cash', 'patrick', 'turtle', 'greenface', 'dave']
CB2015-73	12	686	colin	1	1	0	['na', 'sean', 'sean', 'harry', 'harry', 'harry', 'colin', 'colin', 'harry', 'colin', 'colin', 'na']	['sean', 'steven', 'josh', 'matt', 'colin', 'colin', 'cash', 'patrick', 'turtle', 'greenface', 'dave', 'patrick']
CB2015-73	1	685	colin	0	0	1	['sean']	['na']
CB2015-73	2	685	matt	0	0	1	['sean', 'colin']	['na', 'steve']
CB2015-73	3	685	colin	1	1	0	['sean', 'colin', 'matt']	['na', 'steve', 'colin']
CB2015-73	4	685	patrick	0	1	0	['sean', 'colin', 'matt', 'colin']	['na', 'steve', 'colin', 'patrick']
CB2015-73	33	685	colin	1	1	0	['sean', 'colin', 'matt', 'colin', 'patrick', 'patrick', 'patrick', 'patrick', 'patrick', 'patrick', 'patrick', 'patrick', 'patrick', 'patrick', 'patrick', 'patrick', 'patrick', 'patrick', 'patrick', 'patrick', 'patrick', 'patrick', 'patrick', 'patrick', 'patrick', 'patrick', 'patrick', 'patrick', 'patrick', 'patrick', 'patrick', 'patrick', 'patrick']	['na', 'steve', 'colin', 'patrick', 'xyzzy', 'patrick', 'patrick', 'patrick', 'mike', 'patrick', 'patrick', 'patrick', 'steve', 'patrick', 'patrick', 'patrick', 'na', 'keith', 'patrick', 'patrick', 'patrick', 'patrick', 'colin', 'patrick', 'patrick', 'patrick', 'patrick', 'colin', 'colin', 'colin', 'colin', 'colin', 'colin']
CB2015-73	1	678	luke	0	1	0	['robert']	['luke']
CB2015-73	4	678	john	0	1	0	['robert', 'luke', 'luke', 'luke']	['luke', 'na', 'john', 'john']
CB2015-73	1	662	jake	0	1	0	['na']	['jake']
CB2015-73	3	662	boy	0	1	0	['na', 'jake', 'jake']	['jake', 'boy', 'boy']
CB2015-73	4	662	peter	0	1	0	['na', 'jake', 'jake', 'boy']	['jake', 'boy', 'boy', 'peter']
CB2015-73	5	662	boy	1	1	0	['na', 'jake', 'jake', 'boy', 'peter']	['jake', 'boy', 'boy', 'peter', 'boy']
CB2015-73	1	660	peter	0	0	1	['jake']	['na']
CB2015-73	15	660	bobby	0	1	0	['jake', 'peter', 'peter', 'peter', 'peter', 'peter', 'peter', 'peter', 'peter', 'peter', 'peter', 'peter', 'peter', 'peter', 'peter']	['na', 'boy', 'peter', 'boy', 'peter', 'peter', 'peter', 'bobby', 'bobby', 'bobby', 'boy', 'bobby', 'boy', 'boy', 'bobby']
CB2015-73	21	660	eric	0	1	0	['jake', 'peter', 'peter', 'peter', 'peter', 'peter', 'peter', 'peter', 'peter', 'peter', 'peter', 'peter', 'peter', 'peter', 'peter', 'bobby', 'bobby', 'bobby', 'bobby', 'bobby', 'bobby']	['na', 'boy', 'peter', 'boy', 'peter', 'peter', 'peter', 'bobby', 'bobby', 'bobby', 'boy', 'bobby', 'boy', 'boy', 'bobby', 'na', 'bobby', 'bobby', 'boy', 'eric', 'eric']
CB2015-73	22	660	bobby	1	1	0	['jake', 'peter', 'peter', 'peter', 'peter', 'peter', 'peter', 'peter', 'peter', 'peter', 'peter', 'peter', 'peter', 'peter', 'peter', 'bobby', 'bobby', 'bobby', 'bobby', 'bobby', 'bobby', 'eric']	['na', 'boy', 'peter', 'boy', 'peter', 'peter', 'peter', 'bobby', 'bobby', 'bobby', 'boy', 'bobby', 'boy', 'boy', 'bobby', 'na', 'bobby', 'bobby', 'boy', 'eric', 'eric', 'boy']
CB2015-73	23	660	eri	0	0	1	['jake', 'peter', 'peter', 'peter', 'peter', 'peter', 'peter', 'peter', 'peter', 'peter', 'peter', 'peter', 'peter', 'peter', 'peter', 'bobby', 'bobby', 'bobby', 'bobby', 'bobby', 'bobby', 'eric', 'bobby']	['na', 'boy', 'peter', 'boy', 'peter', 'peter', 'peter', 'bobby', 'bobby', 'bobby', 'boy', 'bobby', 'boy', 'boy', 'bobby', 'na', 'bobby', 'bobby', 'boy', 'eric', 'eric', 'boy', 'eric']
CB2015-73	24	660	bobby	1	1	0	['jake', 'peter', 'peter', 'peter', 'peter', 'peter', 'peter', 'peter', 'peter', 'peter', 'peter', 'peter', 'peter', 'peter', 'peter', 'bobby', 'bobby', 'bobby', 'bobby', 'bobby', 'bobby', 'eric', 'bobby', 'eri']	['na', 'boy', 'peter', 'boy', 'peter', 'peter', 'peter', 'bobby', 'bobby', 'bobby', 'boy', 'bobby', 'boy', 'boy', 'bobby', 'na', 'bobby', 'bobby', 'boy', 'eric', 'eric', 'boy', 'eric', 'boy']
CB2015-73	26	660	eric	1	1	0	['jake', 'peter', 'peter', 'peter', 'peter', 'peter', 'peter', 'peter', 'peter', 'peter', 'peter', 'peter', 'peter', 'peter', 'peter', 'bobby', 'bobby', 'bobby', 'bobby', 'bobby', 'bobby', 'eric', 'bobby', 'eri', 'bobby', 'bobby']	['na', 'boy', 'peter', 'boy', 'peter', 'peter', 'peter', 'bobby', 'bobby', 'bobby', 'boy', 'bobby', 'boy', 'boy', 'bobby', 'na', 'bobby', 'bobby', 'boy', 'eric', 'eric', 'boy', 'eric', 'boy', 'boy', 'eric']
CB2015-73	1	682	xyzzy	0	0	1	['aaron']	['nrod']
CB2015-73	3	682	stvhght	0	0	1	['aaron', 'xyzzy', 'xyzzy']	['nrod', 'xyzzy', 'jagonga']
CB2015-73	4	682	na	0	0	1	['aaron', 'xyzzy', 'xyzzy', 'stvhght']	['nrod', 'xyzzy', 'jagonga', 'brendan']
CB2015-73	5	682	turtle	0	0	1	['aaron', 'xyzzy', 'xyzzy', 'stvhght', 'na']	['nrod', 'xyzzy', 'jagonga', 'brendan', 'patrick']
CB2015-73	6	682	jy1024	0	0	1	['aaron', 'xyzzy', 'xyzzy', 'stvhght', 'na', 'turtle']	['nrod', 'xyzzy', 'jagonga', 'brendan', 'patrick', 'patrick']
CB2015-73	7	682	na	1	0	0	['aaron', 'xyzzy', 'xyzzy', 'stvhght', 'na', 'turtle', 'jy1024']	['nrod', 'xyzzy', 'jagonga', 'brendan', 'patrick', 'patrick', 'michael']
CB2015-73	8	682	dummy	0	0	1	['aaron', 'xyzzy', 'xyzzy', 'stvhght', 'na', 'turtle', 'jy1024', 'na']	['nrod', 'xyzzy', 'jagonga', 'brendan', 'patrick', 'patrick', 'michael', 'hypertext']
CB2015-73	9	682	jagonga	0	1	0	['aaron', 'xyzzy', 'xyzzy', 'stvhght', 'na', 'turtle', 'jy1024', 'na', 'dummy']	['nrod', 'xyzzy', 'jagonga', 'brendan', 'patrick', 'patrick', 'michael', 'hypertext', 'patrick']
CB2015-73	10	682	hypertext	0	1	0	['aaron', 'xyzzy', 'xyzzy', 'stvhght', 'na', 'turtle', 'jy1024', 'na', 'dummy', 'jagonga']	['nrod', 'xyzzy', 'jagonga', 'brendan', 'patrick', 'patrick', 'michael', 'hypertext', 'patrick', 'greenface']
